id,location,start_time,end_time,instructor,instance_id,name,track,culture,topic_and_subtopic,adult_only,description_book,description_web,duration,fee_itemization,handout_fee,handout_limit,material_fee,material_limit,repeat_count,updated_at
509,A&S 10,2013-07-30 09:00:00 -0400,2013-07-30 11:00:00 -0400,Baroness Emma Makilmone,787,Beginning Illumination: Loving the Dot,Pennsic University,Multiple Cultures,,true,"Let me show you that illumination doesn't have to be a daunting as it seems. Learn about layout, design elements and, yes, dots, Dots, *DOTS*!","So you've seen those beautiful manuscripts and thought you'd love to learn how to create one on your own, but surely they are too daunting! Well, I'd like to show you how to visually break down complicated scroll designs into more manageable and doable elements. You'll even try your hand at a few of them! Materials available for the fee, or bring your own.",2.0,"Unless you bring your own painting materials, you can get a kit with brushes, paper, and a small bit of gouache.  If you don't use the kit, a few dollars donation for the paper and paint you will use would be helpful.",,20,4.0,20,2,2013-04-23 16:20:01 -0400
544,A&S 11,2013-07-30 09:00:00 -0400,2013-07-30 10:00:00 -0400,Lady Sylvia du Vey,816,East Kingdom Equestrian College,Pennsic University,"",,false,East Kingdom equestrians will meet to discuss updates to the handbook.,"This will be the second of two scheduled meetings to discuss updates to our handbook to bring it in line with current Society rules. If you cannot make the meeting, please feel free to email Sylvia with your comments and suggestions.",1.0,"",,,,,1,2013-04-15 16:24:52 -0400
206,A&S 12,2013-07-30 09:00:00 -0400,2013-07-30 10:00:00 -0400,Lady Fionnghualla ,303,Fingerloop Braiding for Beginners,Pennsic University,"",,false,A hands-on class learning a 5-loop braiding technique. Useful as decoration or cording. With slight variation it can be made into lanyard for tokens.,"",1.0,"",,,,15,4,2013-04-09 20:02:59 -0400
444,A&S 13,2013-07-30 09:00:00 -0400,2013-07-30 11:00:00 -0400,Mistress Alicia Langland,682,Teaching in the SCA,Pennsic University,Multiple Cultures,,false,"Want to share what you know and feel good about it afterwards? Covers planning, preparation, presentation, problems, publicity, and ""post-mortem”.","Nervous about teaching? Want to share what you know and feel good about it afterwards? Covers planning, preparation, presentation, problems, publicity, and ""post-mortem"". For those who would like to improve their classes, as well as those who have never taught but want to. Instructor has 25+ years of classroom experience.",2.0,handout is 16 pages,3.0,25,,,1,2013-04-25 20:50:52 -0400
284,Aethelmearc Royal (N04),2013-07-30 09:00:00 -0400,2013-07-30 11:00:00 -0400,Mistress Kateryna ty Isaf,423,AEthelmearc Exchequers' Roundtable,Pennsic University,"",,false,Meeting for AEthelmearc Exchequers and anyone interested in the office. We will also be discussing the PA Subsidiary during this meeting.,Meeting for AEthelmearc Exchequers and anyone interested in the office. We will also be discussing the PA Subsidiary during this meeting.,2.0,"",,,,,1,2013-04-20 10:40:43 -0400
300,Archery,2013-07-30 09:00:00 -0400,2013-07-30 11:00:00 -0400,Mistress Roewynne Langley,445,Learn to Shoot a Crossbow,Archery,"",,false,"Taught by Forester Joshua Frost. Starts in Archery tent. Covers equipment, usage, practice on range.","Taught Forester Joshua Frost, Master Crossbowman. Covers parts, construction, inspection, distance, usage, aiming. Starts in the Archery Class tent, then moves to the Novelty Range.",2.0,"",,,,,1,2013-04-08 23:11:04 -0400
770,Dragon's Magic (27),2013-07-30 09:00:00 -0400,2013-07-30 11:00:00 -0400,Mistress Maria Pienkneplotno,1129,Fabric 101,Pennsic University,"",,false,"Overview of period-appropriate fabrics, fabric use, fabric types; identifying fabric using a burn test or chemical test. Hands-on.","",2.0,$2,,,,,2,2013-04-23 17:34:46 -0400
302,Family Range,2013-07-30 09:00:00 -0400,2013-07-30 11:00:00 -0400,Mistress Roewynne Langley,444,Beginning Archery - 14 and Under,Archery,"",,false,"Taught by Forester Captain Liam. Learn the how to shoot, etiquette, and parts of the bow and arrow. For ages 2-14 years only. Meet at Family Range.","For beginners who are between ages 2 to 14. This class will be offered twice on the Family Range on Monday and Tuesday from 9 to 11 am.  Learn how to shoot, rules of the range, etiquette of the range, parts of the bow and arrows.  Bring your own bows and arrows. Some loaners are available for this class. Taught by Forester Captain Liam.",2.0,"",,,,,2,2013-04-08 23:12:36 -0400
225,Pine Box Traders (192),2013-07-30 09:00:00 -0400,2013-07-30 10:00:00 -0400,THL Egill the Loomwright,343,Stick Weaving,Pennsic University,"",,false,"Stick weaving is a simple, weft-based weaving method.","Stick weaving is a simple, weft-based weaving method. Great for making belts and straps. Upgradable to make everything from shawls to rugs. Sticks and string provided; take your work home with you.",1.0,Sticks & string,,,6.0,,4,2013-04-17 14:41:31 -0400
193,Æthelmearc Cooking Lab,2013-07-30 09:00:00 -0400,2013-07-30 11:00:00 -0400,Baron Janos Meszaros,279,How Hot Is It?,Cooking Lab,Multiple Cultures,,false,A hands-on lab experience where we explore the actual temperatures various cooking methods produce.,A hands-on lab experience where we explore the actual temperatures various cooking methods produce. Discussion and experimentation to teach ourselves how to gauge temperature without using modern thermometers and measuring devices.,2.0,"",,10,,10,2,2013-04-23 16:20:01 -0400
322,A&S 1,2013-07-30 10:00:00 -0400,2013-07-30 13:00:00 -0400,Baroness Gwenllyen the Minstrel,473,Beginning Bobbin Lace,Pennsic University,European,,false,Three-day class for a total of 9 hours. Learn the basic movements and make a basic project. Start a period pattern.,This is a three-day class for a total of 9 hours of bobbin lace! First Day: Students will learn the basic movements of bobbin lace and begin a project. Second Day: Students will finish the project and learn some simple grounds. Third Day: Students will begin a period pattern from *The Nuew Modelbuch*.,3.0,"$30 – One-time fee for all three days. Includes pillow with cover, bobbin holder, 10 pair of bobbins, pins, handout, patterns",,,30.0,6,3,2013-04-22 11:07:03 -0400
198,A&S 2,2013-07-30 10:00:00 -0400,2013-07-30 11:00:00 -0400,Mistress Elsbeth Anne Roth,287,Designing Armory from Period Examples,Heraldry,European,,false,Want to have a device that might have existed in the Middle Ages? This class will help you design period-style arms by looking at period examples.,"Thinking about a device but don't really know what you want? Want to have something that might have existed in the Middle Ages? This class will tell you how to design core-style arms by looking at period examples (many of which are online) and borrowing ideas, all within the standards of the Society.",1.0,"",,,,,2,2013-04-09 19:45:57 -0400
146,A&S 3,2013-07-30 10:00:00 -0400,2013-07-30 11:00:00 -0400,Mistress Gwerfyl verch Aneirin,219,Italian Painted Books,Pennsic University,European,,false,"Discussion of the ""tavoletta di biccherna"", painted account books from Sienna, including history, structure, and decoration. Instructions included.","The ""tavoletta di biccherna"" are wood-board account books from Sienna, Italy, decorated with painted scenes and heraldry. We'll review the historical context, structure, and decoration of these unique books. Handout contains photos of extant covers and complete instructions for making your own book.",1.0,color handouts,5.0,20,,,1,2013-04-06 23:17:08 -0400
9,A&S 4,2013-07-30 10:00:00 -0400,2013-07-30 12:00:00 -0400,Lady Dianimh Ban,31,Breastfeeding Support  Group,Pennsic University,Multiple Cultures,,false,"Are you pregnant or nursing & would like support? Please come. Nursing kids, IBCLC, La Leche Leaders, LCs, Counselors. Late is ok.","Breast-feeders, unite. Come join us If you are pregnant or nursing (any age child) or if you are a support person or educator. You are welcome to come, hang out and learn about breastfeeding and overcoming issues. Sometimes we all need help when we are working through issues like heat, growth spurts, teething, first foods and weaning. This is a casual group. If you have learned something about breastfeeding, and you think it would benefit others, please feel free to share it. If you are an IBCLC, LC, Support Counselor, Educator, La Leche League leader or associate, please come and provide your support.",2.0,"",,,,,2,2013-04-08 14:21:21 -0400
405,A&S 7,2013-07-30 10:00:00 -0400,2013-07-30 11:00:00 -0400,THL Shishido Tora Gozen,631,Medieval Horse Equipment,Pennsic University,"",,false,"Explore the variety of equipment used on horses in the medieval period, with an emphasis on research from period sources.","This class will explore the variety of equipment used on horses in the medieval period, with an emphasis on research from period sources. The discussion will focus on sources available for the researcher interested in making historically accurate equipment or  the scholar seeking information on the subject.",1.0,Fees to cover copying,2.0,20,,,1,2013-04-30 13:07:04 -0400
328,A&S 9,2013-07-30 10:00:00 -0400,2013-07-30 12:00:00 -0400,Lady Luceta Di Cosimo,484,The Fairy Tale and Legend Workshop,Bardic,Multiple Cultures,,false,"Will review period instances and sources of fairy tales and legends, and show how to re-construct tales which could have been told in period.","In this class, we will go briefly over the history and definitions of fairy tales and legends, instances of fairy tales in period, how to look for period sources of both, and how to identify and use motifs to construct/reconstruct tales which could have been told/recorded in period. The participants in the workshop will construct a fairy tale and a legend.",2.0,"",,15,,,1,2013-04-23 16:20:01 -0400
568,A&S 11,2013-07-30 10:00:00 -0400,2013-07-30 12:00:00 -0400,Lady Gwen Blackthorne MacGriogair,840,Beginning Kumihimo,Pennsic University,Far Eastern,,false,"Part 1: Learn the basics of Japanese braiding using the modern foam disk. Students will learn a round, square and flat braid.","Part 1: Learn the basics of Japanese braiding using the modern foam disk. Students will learn a round, square and flat braid. Uses for, history and names of braids will be discussed. Students may bring own equipment if desired.",2.0,total class is 10.00 if just handout 3.00,3.0,20,10.0,20,2,2013-04-23 16:20:01 -0400
518,A&S 12,2013-07-30 10:00:00 -0400,2013-07-30 11:00:00 -0400,Lady Mariette de Bretagne,794,Medieval French Poetry,Pennsic University,European,,false,"An overview of medieval French lyric and narrative poetry, including a discussion of form and subject matter.","An overview of medieval French lyric and narrative poetry, including a discussion of form and subject matter, as well as craft concerns, while trying to use these forms in English. Intended for both the reader and the writer of poetry.",1.0,"",,,,,1,2013-04-15 13:37:45 -0400
315,Amphitheater,2013-07-30 10:00:00 -0400,2013-07-30 11:00:00 -0400,Erica Paige,462,Introduction to Spinning Poi,Performing Arts,Other,,false,In this one-hour workshop you will learn some of the basic poi movements and terminology necessary to get you started.,"In this one-hour workshop you will learn some of the basic poi movements and terminology necessary to get you started. Poi spinning is a great low-impact workout that will help you to improve your coordination and give your fitness routine some ""flare""! After paying for their first class, students are welcome to return to subsequent classes free of charge!",1.0,"$20.00 Material Fee covers handout, poi, and refreshments",,,20.0,,4,2013-04-23 16:20:00 -0400
159,Cafe Merhaba,2013-07-30 10:00:00 -0400,2013-07-30 11:00:00 -0400,Lady Ghazalah al-Badriyyah,233,Intro to *Temari* - Japanese Embroidery Balls,Pennsic University,Far Eastern,,false,"Temari balls are wrapped, stitched, and woven into beautiful, colorful patterns that are impressive out of all proportion with how easy they are.","*Temari* dates to about 800 CE. They are based on simple geometry (almost no math needed) and wrapped, stitched, or woven to form patterns over the whole ball. This is a great art for the impatient, as each stitch visibly develops the pattern, and you can easily pick it up or put it down at any time. Best of all, they are impressive out of all proportion with how easy they are! The class will cover basic construction and marking and students will leave with one ball well underway.",1.0,"materials to complete one ball, plus enough to begin several more",,,10.0,10,2,2013-04-23 16:19:59 -0400
485,Good Friends Camp,2013-07-30 10:00:00 -0400,2013-07-30 15:00:00 -0400,Mistress Katarina Helene von Schoenborn,756,Coptic/Greek Book Binding,Pennsic University,Multiple Cultures,,true,"New this year, wood-covered book with exposed stitching in 6th-12th-C style.  Day-long class, with handout and sample to take home.","New this year! Coptic/Greek book binding that was popular from the 6th to the 12th centuries in the Middle East and Europe. Students will make their own sample book in this day-long class. No prior knowledge necessary, but will make it easier to do. All materials and tools provided by the instructor.",5.0,"Fee includes wood covers, paper for blank book, needles & thread to sew with, and a detailed handout.",15.0,6,,,1,2013-04-17 14:32:56 -0400
